Ro global average: 1.6266581678216137

Height, Ro
0.0,0.6695928033962836
0.015873015873015872,0.6726584469428342
0.031746031746031744,0.688087888163536
0.047619047619047616,0.7246923085290639
0.06349206349206349,0.7856095063513769
0.07936507936507936,0.8678056331395896
0.09523809523809523,0.9639546880861789
0.1111111111111111,1.06451227362029
0.12698412698412698,1.1600132286852942
0.14285714285714285,1.243220543818775
0.15873015873015872,1.3106302984205263
0.1746031746031746,1.3625097822432695
0.19047619047619047,1.4015602879066025
0.20634920634920634,1.4313246828878998
0.2222222222222222,1.4548328228261915
0.23809523809523808,1.474384791362984
0.25396825396825395,1.4920102078917648
0.2698412698412698,1.5089925413757117
0.2857142857142857,1.525396051035745
0.30158730158730157,1.5411940255817433
0.31746031746031744,1.5567724081758274
0.3333333333333333,1.572698839497607
0.3492063492063492,1.5894238100306142
0.36507936507936506,1.6061607498036672
0.38095238095238093,1.6220828208988678
0.3968253968253968,1.6376658377523554
0.4126984126984127,1.6544367828205353
0.42857142857142855,1.6749539413536843
0.4444444444444444,1.7009765585685162
0.4603174603174603,1.7336260197884175
0.47619047619047616,1.7726139691470064
0.49206349206349204,1.8165081541048806
0.5079365079365079,1.865198331572307
0.5238095238095238,1.9194823853961054
0.5396825396825397,1.9774288493477072
0.5555555555555556,2.036420465983139
0.5714285714285714,2.0961794038804284
0.5873015873015873,2.156813179883952
0.6031746031746031,2.214302564291524
0.6190476190476191,2.265439323247154
0.6349206349206349,2.3097177760305128
0.6507936507936508,2.345889098163068
0.6666666666666666,2.370815246667211
0.6825396825396826,2.380288347169153
0.6984126984126984,2.374502414420849
0.7142857142857143,2.356309744152173
0.7301587301587301,2.3281672426883104
0.746031746031746,2.2927953653356736
0.7619047619047619,2.253864183254209
0.7777777777777778,2.214160983212076
0.7936507936507936,2.1743227902800037
0.8095238095238095,2.132598514427576
0.8253968253968254,2.0844016862452617
0.8412698412698413,2.021533102693656
0.8571428571428571,1.9333768516230014
0.873015873015873,1.811180210249738
0.8888888888888888,1.6530726331326486
0.9047619047619048,1.4677571268017922
0.9206349206349206,1.2736116507729685
0.9365079365079365,1.0939784757909032
0.9523809523809523,0.9502830980026379
0.9682539682539683,0.8563025165614662
0.9841269841269841,0.8124062955239513
1.0,0.8026201795744784
