Ro global average: 1.139347172928026

Height, Ro
0.0,0.6047712391025811
0.015873015873015872,0.6067062301153292
0.031746031746031744,0.616677103614165
0.047619047619047616,0.6411994940757388
0.06349206349206349,0.6835968027781258
0.07936507936507936,0.7428076341058892
0.09523809523809523,0.8143589542076503
0.1111111111111111,0.8917821988229084
0.12698412698412698,0.9680817501808577
0.14285714285714285,1.0369245026721186
0.15873015873015872,1.0937330655862814
0.1746031746031746,1.1362660949273415
0.19047619047619047,1.164684880825447
0.20634920634920634,1.1808862230521742
0.2222222222222222,1.187594919095189
0.23809523809523808,1.1875908094314984
0.25396825396825395,1.183393696239121
0.2698412698412698,1.177125379572793
0.2857142857142857,1.1705941284909123
0.30158730158730157,1.1650722242331681
0.31746031746031744,1.1610822112822616
0.3333333333333333,1.1584224507308145
0.3492063492063492,1.1559896274502293
0.36507936507936506,1.1522213769520773
0.38095238095238093,1.145922542960952
0.3968253968253968,1.1366444178037725
0.4126984126984127,1.125609296305949
0.42857142857142855,1.1153447169410173
0.4444444444444444,1.108271594676795
0.4603174603174603,1.1055666808921105
0.47619047619047616,1.1063405755905198
0.49206349206349204,1.1089357463756577
0.5079365079365079,1.111784868990136
0.5238095238095238,1.1142375048296838
0.5396825396825397,1.1173763183466154
0.5555555555555556,1.1228635575575507
0.5714285714285714,1.1305864003346169
0.5873015873015873,1.1389292660219874
0.6031746031746031,1.1462788969013937
0.6190476190476191,1.1513859914523652
0.6349206349206349,1.1536586256024899
0.6507936507936508,1.153690895302383
0.6666666666666666,1.1526494543586305
0.6825396825396826,1.1510955034713015
0.6984126984126984,1.1490000239241485
0.7142857142857143,1.1465489967468574
0.7301587301587301,1.1442254073271056
0.746031746031746,1.1423076793425186
0.7619047619047619,1.1401011895949995
0.7777777777777778,1.1359672903875155
0.7936507936507936,1.1275488806533085
0.8095238095238095,1.1119298090410878
0.8253968253968254,1.0859243897544866
0.8412698412698413,1.0468779392811314
0.8571428571428571,0.9938159290499301
0.873015873015873,0.9283947420091492
0.8888888888888888,0.8549892452852483
0.9047619047619048,0.7800248277261693
0.9206349206349206,0.7107191845335242
0.9365079365079365,0.6536699693386081
0.9523809523809523,0.6132879045921723
0.9682539682539683,0.5903817971114241
0.9841269841269841,0.5813670753102947
1.0,0.5796977023242001
