Ro global average: 1.3598887335255858

Height, Ro
0.0,0.5949790705888708
0.015873015873015872,0.5972502976602362
0.031746031746031744,0.6090286270485181
0.047619047619047616,0.6376667173384206
0.06349206349206349,0.6860725571163093
0.07936507936507936,0.7517258895827112
0.09523809523809523,0.8280778537410415
0.1111111111111111,0.906515742830546
0.12698412698412698,0.978556346300237
0.14285714285714285,1.0378719051532725
0.15873015873015872,1.0817292654860777
0.1746031746031746,1.111038020212524
0.19047619047619047,1.1291413976277664
0.20634920634920634,1.1403248971998097
0.2222222222222222,1.1482264222084535
0.23809523809523808,1.1551519694327514
0.25396825396825395,1.1624339689822487
0.2698412698412698,1.170669017129642
0.2857142857142857,1.179423824034549
0.30158730158730157,1.1878387936579606
0.31746031746031744,1.1956112977159863
0.3333333333333333,1.202877880346649
0.3492063492063492,1.210393908772851
0.36507936507936506,1.2184438137390146
0.38095238095238093,1.226613143464221
0.3968253968253968,1.2366134128173563
0.4126984126984127,1.2519048612298005
0.42857142857142855,1.2745109475105305
0.4444444444444444,1.3032802109771346
0.4603174603174603,1.3360166816810453
0.47619047619047616,1.3728323320612648
0.49206349206349204,1.4145838330522857
0.5079365079365079,1.4607789949848973
0.5238095238095238,1.5102665199327319
0.5396825396825397,1.5622177012924645
0.5555555555555556,1.6185196252033804
0.5714285714285714,1.680396180900309
0.5873015873015873,1.7463671992700451
0.6031746031746031,1.8122592602724477
0.6190476190476191,1.87467894707778
0.6349206349206349,1.9326203172928857
0.6507936507936508,1.9837708098599036
0.6666666666666666,2.024859089594966
0.6825396825396826,2.0549213883802455
0.6984126984126984,2.0735027558699364
0.7142857142857143,2.0796487104351513
0.7301587301587301,2.07320758484068
0.746031746031746,2.055155574419134
0.7619047619047619,2.0269787198145677
0.7777777777777778,1.991293566962148
0.7936507936507936,1.951098277937534
0.8095238095238095,1.9080398983021398
0.8253968253968254,1.8603718235391147
0.8412698412698413,1.8026214819909985
0.8571428571428571,1.7264991241812038
0.873015873015873,1.6237855439320237
0.8888888888888888,1.4912482036216161
0.9047619047619048,1.3348705467904072
0.9206349206349206,1.1697691895346496
0.9365079365079365,1.016184147324428
0.9523809523809523,0.8931304688273368
0.9682539682539683,0.8129096713431899
0.9841269841269841,0.7758114749008794
1.0,0.767691240308203
