Ro global average: 2.443835470145138

Height, Ro
0.0,0.7117342848790513
0.015873015873015872,0.7168759192947886
0.031746031746031744,0.7417158075784602
0.047619047619047616,0.7984137966145005
0.06349206349206349,0.8905536370317945
0.07936507936507936,1.014130090704037
0.09523809523809523,1.1604251989633219
0.1111111111111111,1.3179919841913184
0.12698412698412698,1.4749016910804005
0.14285714285714285,1.6209399275467755
0.15873015873015872,1.7497205689455089
0.1746031746031746,1.8592885217685609
0.19047619047619047,1.9514136472489645
0.20634920634920634,2.029763065031331
0.2222222222222222,2.0982223431543425
0.23809523809523808,2.159810133687245
0.25396825396825395,2.2163826268551308
0.2698412698412698,2.2680845829690073
0.2857142857142857,2.3140159127035878
0.30158730158730157,2.353447056133557
0.31746031746031744,2.386249380020832
0.3333333333333333,2.4128472838765043
0.3492063492063492,2.4338970730929654
0.36507936507936506,2.450619239559325
0.38095238095238093,2.4643887049687074
0.3968253968253968,2.475786198560018
0.4126984126984127,2.4848409475900652
0.42857142857142855,2.491784536897807
0.4444444444444444,2.4978714952551835
0.4603174603174603,2.5052159229860975
0.47619047619047616,2.5147741511395143
0.49206349206349204,2.5250888406359784
0.5079365079365079,2.5342838320441174
0.5238095238095238,2.541126917204444
0.5396825396825397,2.54522261395571
0.5555555555555556,2.5460594777735355
0.5714285714285714,2.5431116439469266
0.5873015873015873,2.535532178580267
0.6031746031746031,2.5227353515173645
0.6190476190476191,2.50541711058596
0.6349206349206349,2.4842485678648893
0.6507936507936508,2.4594845577726874
0.6666666666666666,2.4311470198075735
0.6825396825396826,2.398447474756361
0.6984126984126984,2.3597781832552664
0.7142857142857143,2.313705110396288
0.7301587301587301,2.2599541440172914
0.746031746031746,2.1997340646314454
0.7619047619047619,2.134913532693077
0.7777777777777778,2.0667285263666426
0.7936507936507936,1.9944743207950746
0.8095238095238095,1.915074023599717
0.8253968253968254,1.8242003158437785
0.8412698412698413,1.7177973728623843
0.8571428571428571,1.5938905069102336
0.873015873015873,1.45445369082694
0.8888888888888888,1.3061284854524204
0.9047619047619048,1.1591694162674764
0.9206349206349206,1.0250785017536281
0.9365079365079365,0.9141632777774521
0.9523809523809523,0.8335403525310487
0.9682539682539683,0.785508896874632
0.9841269841269841,0.765479447081866
1.0,0.7616240565950145
