Ro global average: 1.3043590906406899

Height, Ro
0.0,0.6226058053297812
0.015873015873015872,0.6248007348248102
0.031746031746031744,0.6358482317890648
0.047619047619047616,0.6623877939684722
0.06349206349206349,0.7074046761398994
0.07936507936507936,0.769523792204323
0.09523809523809523,0.8441879833046773
0.1111111111111111,0.9249496359298753
0.12698412698412698,1.004865817133319
0.14285714285714285,1.077720124088414
0.15873015873015872,1.1392197142669218
0.1746031746031746,1.1876217755948535
0.19047619047619047,1.223656056010259
0.20634920634920634,1.2495866843091552
0.2222222222222222,1.2681941670293626
0.23809523809523808,1.2821315722920579
0.25396825396825395,1.2934196163103813
0.2698412698412698,1.3028279904462574
0.2857142857142857,1.3105805236663906
0.30158730158730157,1.3170809704270745
0.31746031746031744,1.3229814811466878
0.3333333333333333,1.328566864274424
0.3492063492063492,1.3334607742261368
0.36507936507936506,1.33703990241914
0.38095238095238093,1.3385260499559268
0.3968253968253968,1.3371756186844046
0.4126984126984127,1.3323519252682319
0.42857142857142855,1.3241645574227563
0.4444444444444444,1.314052899700149
0.4603174603174603,1.3038153998264854
0.47619047619047616,1.2940841070127078
0.49206349206349204,1.2851317089999865
0.5079365079365079,1.2785285951155734
0.5238095238095238,1.2761192403624781
0.5396825396825397,1.2778868315646121
0.5555555555555556,1.2829425348202708
0.5714285714285714,1.289641103711654
0.5873015873015873,1.2953116140385386
0.6031746031746031,1.298171474400807
0.6190476190476191,1.29827108750042
0.6349206349206349,1.2970823724918865
0.6507936507936508,1.2956786164751752
0.6666666666666666,1.29454845853263
0.6825396825396826,1.2941743940073813
0.6984126984126984,1.2947283303348691
0.7142857142857143,1.2951435825693864
0.7301587301587301,1.2940744978701921
0.746031746031746,1.2909883025887523
0.7619047619047619,1.2853620362260332
0.7777777777777778,1.2760807862092007
0.7936507936507936,1.2611329430408074
0.8095238095238095,1.2374997538786745
0.8253968253968254,1.201832005778098
0.8412698412698413,1.1515775574222737
0.8571428571428571,1.0861620643876406
0.873015873015873,1.0079843448187338
0.8888888888888888,0.9223253203501302
0.9047619047619048,0.8364695038194893
0.9206349206349206,0.7582681832105608
0.9365079365079365,0.6946768408276719
0.9523809523809523,0.6501415228562121
0.9682539682539683,0.625130850607452
0.9841269841269841,0.6153466558355046
1.0,0.6135239393255558
