Ro global average: 0.8555587251873482

Height, Ro
0.0,0.5117703022221678
0.015873015873015872,0.5132403898828659
0.031746031746031744,0.5208507864746879
0.047619047619047616,0.5397095469229473
0.06349206349206349,0.5725788216101186
0.07936507936507936,0.6187111867367927
0.09523809523809523,0.6744322196681306
0.1111111111111111,0.7343379170633689
0.12698412698412698,0.7926144877923537
0.14285714285714285,0.8440836196296477
0.15873015873015872,0.885057996005166
0.1746031746031746,0.91377112339533
0.19047619047619047,0.9303881519717302
0.20634920634920634,0.9365381202585079
0.2222222222222222,0.9346852991054164
0.23809523809523808,0.9275452730505132
0.25396825396825395,0.9175953735863971
0.2698412698412698,0.9068194120367874
0.2857142857142857,0.8967811913768303
0.30158730158730157,0.8884832796944544
0.31746031746031744,0.88214406695361
0.3333333333333333,0.8771022439279406
0.3492063492063492,0.8725947371818654
0.36507936507936506,0.8678974879814005
0.38095238095238093,0.8624349784710491
0.3968253968253968,0.8561119661312696
0.4126984126984127,0.8492837666444851
0.42857142857142855,0.8425347920064439
0.4444444444444444,0.8366458398710366
0.4603174603174603,0.8323585237358738
0.47619047619047616,0.8299046528164667
0.49206349206349204,0.8289175451341867
0.5079365079365079,0.8287178142414643
0.5238095238095238,0.8290391463887696
0.5396825396825397,0.8299295034187223
0.5555555555555556,0.8317184484780114
0.5714285714285714,0.8347862445855989
0.5873015873015873,0.8387094289675735
0.6031746031746031,0.8426005210901776
0.6190476190476191,0.8462785852679049
0.6349206349206349,0.8498916134537219
0.6507936507936508,0.8536195174666377
0.6666666666666666,0.8573482930052481
0.6825396825396826,0.8609211710553956
0.6984126984126984,0.8646877137355277
0.7142857142857143,0.8692250306904025
0.7301587301587301,0.8745675072385932
0.746031746031746,0.8802654577603564
0.7619047619047619,0.8856910982466792
0.7777777777777778,0.8896950733896108
0.7936507936507936,0.8902450950017282
0.8095238095238095,0.8845343294491708
0.8253968253968254,0.8694671466725437
0.8412698412698413,0.8425584610774742
0.8571428571428571,0.8028915185461013
0.873015873015873,0.7517798257705327
0.8888888888888888,0.6928388650169583
0.9047619047619048,0.6315146854537504
0.9206349206349206,0.5741272463386965
0.9365079365079365,0.5266309372756951
0.9523809523809523,0.49307766791504715
0.9682539682539683,0.47419480897456856
0.9841269841269841,0.4668268473354979
1.0,0.4654683395551721
